CMDLINE python particle_weight.py
MEM 3375.414062 1626202473.6405
MEM 3384.894531 1626202473.7488
MEM 3395.781250 1626202473.8653
MEM 3407.648438 1626202473.9813
MEM 3407.679688 1626202474.0906
MEM 3391.046875 1626202474.2019
MEM 3393.578125 1626202474.3142
MEM 3390.234375 1626202474.4239
MEM 3362.875000 1626202474.5336
MEM 3335.363281 1626202474.6436
MEM 3341.628906 1626202474.7507
MEM 3330.597656 1626202474.8581
MEM 3328.140625 1626202474.9701
MEM 3318.238281 1626202475.0784
MEM 3311.179688 1626202475.1875
MEM 3312.445312 1626202475.2964
MEM 3316.082031 1626202475.4020
MEM 3323.078125 1626202475.5117
MEM 3333.566406 1626202475.6206
MEM 3334.917969 1626202475.7249
MEM 3344.074219 1626202475.8324
MEM 3350.511719 1626202475.9407
MEM 3342.781250 1626202476.0473
MEM 3347.070312 1626202476.1607
MEM 3357.437500 1626202476.2710
MEM 3364.542969 1626202476.3754
MEM 3374.812500 1626202476.4830
MEM 3383.261719 1626202476.5917
MEM 3395.050781 1626202476.6989
MEM 3397.410156 1626202476.8138
MEM 3400.730469 1626202476.9230
MEM 3403.742188 1626202477.0316
MEM 3415.687500 1626202477.1419
MEM 3430.527344 1626202477.2485
MEM 3414.953125 1626202477.3575
MEM 3411.218750 1626202477.4780
MEM 3430.785156 1626202477.5862
MEM 3443.656250 1626202477.6965
MEM 3452.875000 1626202477.8030
MEM 3468.445312 1626202477.9148
MEM 3486.847656 1626202478.0216
MEM 3467.839844 1626202478.1270
MEM 3487.011719 1626202478.2379
MEM 3497.457031 1626202478.3535
MEM 3480.109375 1626202478.4627
MEM 3459.097656 1626202478.5698
MEM 3471.152344 1626202478.6755
MEM 3471.839844 1626202478.7989
MEM 3493.542969 1626202478.9047
MEM 3521.980469 1626202479.0135
MEM 3536.726562 1626202479.1192
MEM 3544.652344 1626202479.2260
MEM 3559.500000 1626202479.3360
MEM 3557.796875 1626202479.4452
MEM 3552.078125 1626202479.5506
MEM 3566.851562 1626202479.6594
MEM 3566.695312 1626202479.7694
MEM 3566.394531 1626202479.8752
MEM 3558.066406 1626202479.9864
MEM 3556.191406 1626202480.0944
MEM 3551.437500 1626202480.1997
MEM 3550.570312 1626202480.3087
MEM 3536.687500 1626202480.4196
MEM 3527.746094 1626202480.5272
MEM 3528.496094 1626202480.6437
MEM 3520.597656 1626202480.7569
MEM 3521.566406 1626202480.8685
MEM 3527.968750 1626202480.9755
MEM 3524.972656 1626202481.0852
MEM 3527.011719 1626202481.1958
MEM 3537.523438 1626202481.3036
MEM 3554.078125 1626202481.4131
MEM 3535.816406 1626202481.5208
MEM 3522.441406 1626202481.6269
MEM 3519.515625 1626202481.7353
MEM 3523.941406 1626202481.8466
MEM 3521.671875 1626202481.9527
MEM 3527.050781 1626202482.0617
MEM 3538.117188 1626202482.1705
MEM 3527.003906 1626202482.2753
MEM 3514.789062 1626202482.3801
MEM 3496.156250 1626202482.4938
MEM 3498.812500 1626202482.6013
MEM 3480.156250 1626202482.7113
MEM 3479.343750 1626202482.8207
MEM 3468.468750 1626202482.9293
MEM 3450.511719 1626202483.0396
MEM 3446.167969 1626202483.1473
MEM 3427.996094 1626202483.2580
MEM 3451.863281 1626202483.3710
MEM 3467.472656 1626202483.4820
MEM 3487.386719 1626202483.5929
MEM 3501.066406 1626202483.6994
MEM 3523.578125 1626202483.8042
MEM 3518.542969 1626202483.9126
MEM 3512.179688 1626202484.0238
MEM 3516.230469 1626202484.1350
MEM 3517.230469 1626202484.2462
MEM 3519.699219 1626202484.3520
MEM 3513.000000 1626202484.4651
MEM 3503.636719 1626202484.5712
MEM 3498.507812 1626202484.6794
MEM 3482.269531 1626202484.7877
MEM 3479.875000 1626202484.8948
MEM 3465.222656 1626202485.0011
MEM 3460.730469 1626202485.1065
MEM 3453.085938 1626202485.2147
MEM 3455.832031 1626202485.3233
MEM 3437.492188 1626202485.4337
MEM 3428.714844 1626202485.5426
MEM 3414.722656 1626202485.6519
MEM 3396.636719 1626202485.7670
MEM 3394.992188 1626202485.8750
MEM 3384.082031 1626202485.9893
MEM 3387.066406 1626202486.0945
MEM 3366.683594 1626202486.2108
MEM 3361.843750 1626202486.3201
MEM 3348.398438 1626202486.4247
MEM 3348.953125 1626202486.5309
MEM 3332.609375 1626202486.6420
MEM 3306.472656 1626202486.7510
MEM 3299.996094 1626202486.8857
MEM 3314.519531 1626202487.0022
MEM 3325.535156 1626202487.1119
MEM 3339.468750 1626202487.2243
MEM 3346.433594 1626202487.3318
MEM 3327.519531 1626202487.4531
MEM 3335.101562 1626202487.5705
MEM 3305.089844 1626202487.6757
MEM 3272.902344 1626202487.7844
MEM 3260.187500 1626202487.8981
MEM 3263.710938 1626202488.0022
MEM 3261.113281 1626202488.1153
MEM 3278.988281 1626202488.2199
MEM 3288.949219 1626202488.3354
MEM 3295.550781 1626202488.4499
MEM 3308.785156 1626202488.5572
MEM 3297.117188 1626202488.7303
MEM 3295.507812 1626202488.8404
MEM 3306.941406 1626202488.9603
MEM 3325.976562 1626202489.0722
MEM 3332.093750 1626202489.1938
MEM 3344.949219 1626202489.3002
MEM 3331.296875 1626202489.4365
MEM 3338.214844 1626202489.5439
MEM 3337.914062 1626202489.6513
MEM 3331.562500 1626202489.7597
MEM 3337.921875 1626202489.8738
MEM 3353.039062 1626202489.9799
MEM 3377.800781 1626202490.0900
MEM 3394.757812 1626202490.1989
MEM 3404.660156 1626202490.3070
MEM 3412.574219 1626202490.4165
MEM 3423.843750 1626202490.5293
MEM 3437.160156 1626202490.6402
MEM 3456.332031 1626202490.7497
MEM 3472.355469 1626202490.8555
MEM 3492.789062 1626202490.9640
MEM 3495.855469 1626202491.0735
MEM 3507.609375 1626202491.1865
MEM 3508.273438 1626202491.2954
MEM 3513.683594 1626202491.4046
MEM 3512.769531 1626202491.5159
MEM 3521.761719 1626202491.6242
MEM 3536.750000 1626202491.7331
MEM 3541.921875 1626202491.8396
MEM 3533.585938 1626202491.9489
MEM 3495.386719 1626202492.0572
MEM 3483.234375 1626202492.1737
MEM 3474.507812 1626202492.2816
MEM 3473.183594 1626202492.3957
MEM 3454.531250 1626202492.5104
MEM 3459.152344 1626202492.6186
MEM 3469.597656 1626202492.7300
MEM 3440.839844 1626202492.8935
MEM 3399.457031 1626202493.0109
MEM 3397.023438 1626202493.1265
MEM 3370.003906 1626202493.2372
MEM 3330.914062 1626202493.3447
MEM 3300.871094 1626202493.4683
MEM 3289.187500 1626202493.5735
MEM 3278.585938 1626202493.6813
MEM 3244.179688 1626202493.7915
MEM 3212.734375 1626202493.8999
MEM 3177.648438 1626202494.0057
MEM 3142.566406 1626202494.1152
MEM 3112.710938 1626202494.2249
MEM 3077.101562 1626202494.3314
MEM 3053.082031 1626202494.4410
MEM 3023.058594 1626202494.5519
MEM 3020.519531 1626202494.6589
MEM 3013.496094 1626202494.7680
MEM 3007.917969 1626202494.8791
MEM 2998.488281 1626202494.9892
MEM 2989.675781 1626202495.1048
MEM 2995.324219 1626202495.2369
MEM 2999.292969 1626202495.3697
MEM 3007.398438 1626202495.4775
MEM 3027.734375 1626202495.5895
MEM 3044.613281 1626202495.7035
MEM 3050.382812 1626202495.8176
MEM 3061.597656 1626202495.9256
MEM 3069.230469 1626202496.0337
MEM 3077.492188 1626202496.1469
MEM 3096.332031 1626202496.2582
MEM 3109.773438 1626202496.3668
MEM 3125.941406 1626202496.4770
MEM 3151.679688 1626202496.5880
MEM 3167.667969 1626202496.6923
MEM 3170.460938 1626202496.8026
MEM 3189.667969 1626202496.9134
MEM 3207.785156 1626202497.0252
MEM 3224.664062 1626202497.1333
MEM 3241.054688 1626202497.2435
MEM 3250.867188 1626202497.3535
MEM 3260.078125 1626202497.4859
MEM 3264.914062 1626202497.5972
MEM 3268.968750 1626202497.7055
MEM 3280.781250 1626202497.8150
MEM 3286.261719 1626202497.9260
MEM 3296.625000 1626202498.0348
MEM 3308.523438 1626202498.1429
MEM 3311.613281 1626202498.2564
MEM 3316.359375 1626202498.3646
MEM 3319.128906 1626202498.5805
MEM 3327.289062 1626202498.6922
MEM 3332.492188 1626202498.8024
MEM 3337.058594 1626202498.9251
MEM 3347.144531 1626202499.0460
MEM 3357.527344 1626202499.1571
MEM 3373.757812 1626202499.2729
MEM 3375.054688 1626202499.3905
MEM 3386.589844 1626202499.5016
MEM 3397.902344 1626202499.6095
MEM 3413.984375 1626202499.7196
MEM 3436.257812 1626202499.8285
MEM 3445.457031 1626202499.9387
MEM 3452.238281 1626202500.0509
MEM 3455.792969 1626202500.1694
MEM 3457.605469 1626202500.2876
MEM 3464.742188 1626202500.4205
MEM 3481.132812 1626202500.5313
MEM 3490.371094 1626202500.6414
MEM 3488.625000 1626202500.7784
MEM 3495.187500 1626202500.8889
MEM 3501.312500 1626202500.9990
MEM 3513.468750 1626202501.1058
MEM 3522.656250 1626202501.2150
MEM 3518.734375 1626202501.3292
MEM 3503.437500 1626202501.4387
MEM 3496.687500 1626202501.5497
MEM 3494.640625 1626202501.6714
MEM 3505.695312 1626202501.7795
MEM 3519.980469 1626202501.8887
MEM 3536.757812 1626202501.9952
MEM 3536.640625 1626202502.1215
MEM 3540.960938 1626202502.2441
MEM 3546.875000 1626202502.3600
MEM 3561.554688 1626202502.4690
MEM 3563.898438 1626202502.5785
MEM 3564.132812 1626202502.6884
MEM 3572.601562 1626202502.7936
MEM 3569.632812 1626202502.9022
MEM 3579.351562 1626202503.0140
MEM 3576.164062 1626202503.1212
MEM 3556.656250 1626202503.2318
MEM 3563.152344 1626202503.3442
MEM 3572.835938 1626202503.4528
MEM 3580.589844 1626202503.5624
MEM 3589.417969 1626202503.6705
MEM 3601.500000 1626202503.7886
MEM 3611.832031 1626202503.9042
MEM 3621.410156 1626202504.0167
MEM 3638.761719 1626202504.1270
MEM 3652.070312 1626202504.2507
MEM 3667.210938 1626202504.3591
MEM 3687.777344 1626202504.4683
MEM 3699.675781 1626202504.5762
MEM 3689.156250 1626202504.6843
MEM 3694.015625 1626202504.7936
MEM 3689.519531 1626202504.9031
MEM 3695.128906 1626202505.0145
MEM 3696.933594 1626202505.1279
MEM 3692.398438 1626202505.2375
MEM 3674.933594 1626202505.3504
MEM 3666.953125 1626202505.4593
MEM 3657.609375 1626202505.5743
MEM 3658.031250 1626202505.6816
MEM 3651.117188 1626202505.7915
MEM 3657.035156 1626202505.9052
MEM 3675.582031 1626202506.0160
MEM 3666.988281 1626202506.1262
MEM 3654.765625 1626202506.2312
MEM 3639.484375 1626202506.3404
MEM 3624.359375 1626202506.4491
MEM 3621.257812 1626202506.5569
MEM 3600.316406 1626202506.6669
MEM 3597.957031 1626202506.7744
MEM 3595.957031 1626202506.8824
MEM 3596.347656 1626202506.9913
MEM 3589.347656 1626202507.1028
MEM 3578.167969 1626202507.2205
MEM 3568.531250 1626202507.3288
MEM 3558.390625 1626202507.4394
MEM 3549.683594 1626202507.5491
MEM 3546.492188 1626202507.6769
MEM 3549.070312 1626202507.7827
MEM 3558.312500 1626202507.8908
MEM 3557.003906 1626202508.0014
MEM 3518.332031 1626202508.1089
MEM 3479.644531 1626202508.2178
MEM 3452.078125 1626202508.3286
MEM 3416.960938 1626202508.4454
MEM 3401.136719 1626202508.5704
MEM 3374.167969 1626202508.6784
MEM 3336.355469 1626202508.8139
MEM 3331.726562 1626202508.9250
MEM 3276.718750 1626202509.0661
MEM 3279.515625 1626202509.1883
MEM 3265.085938 1626202509.3029
MEM 3263.597656 1626202509.4203
MEM 3268.679688 1626202509.5303
MEM 3240.855469 1626202509.6421
MEM 3246.082031 1626202509.7495
MEM 3230.269531 1626202509.8674
MEM 3242.203125 1626202509.9759
MEM 3244.421875 1626202510.0898
MEM 3248.476562 1626202510.2016
MEM 3248.859375 1626202510.3095
MEM 3248.859375 1626202510.4183
MEM 3248.859375 1626202510.5283
MEM 3248.859375 1626202510.6383
MEM 3248.859375 1626202510.7467
MEM 3248.859375 1626202510.8602
MEM 3248.859375 1626202510.9688
MEM 3248.859375 1626202511.0792
MEM 3247.875000 1626202511.1903
MEM 2728.125000 1626202511.3001
MEM 2496.863281 1626202511.4062
MEM 2503.250000 1626202511.5162
MEM 2518.917969 1626202511.6233
MEM 2522.601562 1626202511.7325
MEM 2522.601562 1626202511.8401
MEM 2522.601562 1626202511.9484
MEM 2522.601562 1626202512.0573
MEM 2522.601562 1626202512.1650
MEM 2522.601562 1626202512.2740
MEM 2522.601562 1626202512.3817
MEM 2522.601562 1626202512.4906
MEM 2522.601562 1626202512.6019
MEM 2522.601562 1626202512.7123
MEM 2522.601562 1626202512.8176
MEM 2522.601562 1626202512.9234
MEM 2522.601562 1626202513.0287
MEM 2522.601562 1626202513.1385
MEM 2522.601562 1626202513.2477
MEM 2522.601562 1626202513.3545
MEM 2522.601562 1626202513.4641
MEM 2522.601562 1626202513.5740
MEM 2522.601562 1626202513.6794
MEM 2522.601562 1626202513.7878
MEM 2522.601562 1626202513.8962
MEM 2522.601562 1626202514.0029
MEM 2522.601562 1626202514.1111
MEM 2522.601562 1626202514.2188
MEM 2522.601562 1626202514.3239
MEM 2522.601562 1626202514.4298
MEM 2522.601562 1626202514.5383
MEM 2522.917969 1626202514.6497
MEM 2523.000000 1626202514.7605
MEM 2523.000000 1626202514.8690
MEM 2523.000000 1626202514.9745
MEM 2523.000000 1626202515.0819
MEM 2522.996094 1626202515.1900
MEM 2522.996094 1626202515.3004
MEM 2522.996094 1626202515.4073
MEM 2522.996094 1626202515.5166
MEM 2522.996094 1626202515.6226
MEM 2522.996094 1626202515.7299
MEM 2521.324219 1626202515.8393
MEM 2172.542969 1626202515.9475
MEM 1660.542969 1626202516.0572
MEM 1148.542969 1626202516.1676
MEM 508.542969 1626202516.2763
MEM 47.625000 1626202516.3813
